airport_code,city_code,airport_name_en,airport_name_ar,airport_name_hi,address,phone,email,website
BKO,BKO,Bamako Senou International Airport,"","",باماكو، مالي,NA,NA
BKQ,BKQ,Blackall Airport,"","",,,
BKS,BKS,Padang Kemiling Fatmawati Soekarno Airport,"","",,,
BKW,BKW,Raleigh County Memorial Airport,"","",176 طريق المطار، بيفر، فرجينيا الغربية 25813، الولايات المتحدة الأمريكية,(+1) 304-255-0476,"tcochran@suddenlinkmail.com, lclemens@suddenlinkmail.com"
BKY,"","","","","","",""
BKZ,BKZ,Bukoba Airport,"","",,,
BLA,BLA,Generl Jos Antonio Anzotegui International Airport,"","",برشلونة، فنزويلا ,NA,NA
BLB,"","","","","","",""
BLD,LAS,Boulder City Municipal Airport,"","",1201 طريق المطار، بولدر، نيفادا 89005، الولايات المتحدة الأمريكية,(+1) 702-293-9405,NA
BLE,"","","","","","",""
BLI,BLI,Bellingham International Airport,"","",4255 ميتشل واي، بيلينجهام، واشنطن 98226، الولايات المتحدة الأمريكية,(+1) 360-671-5674,NA
BLJ,BLJ,Batna Airport,"","",,,
BLK,BLK,Blackpool International Airport,"","",,,
BLL,BLL,Billund Airport,"","",محطة المسافرين 10، 7190 بيلوند، الدنمارك,(+45) 76 50 50 50,info@bll.dk
BLQ,BLQ,Bologna Guglielmo Marconi Airport,"","",فيا تريومفيراتو، 8440132 بولونيا - إيطاليا - رقم ضريبة القيمة المضافة: 03145140376,(+39) 051 -6479615,NA
BLR,BLR,Bengaluru International Airport,"","",مدير المطار، هيئة المطارات الهندية، - بنغالور الدولي، بنغالور 560017، ولاية كارناتاكا,91-80-25223344,apdbangalore@aai.aero
BLZ,BLZ,Chileka International Airport,"","",بلانتير، ملاوي ,NA,NA
BMA,STO,Stockholm Bromma Airport,"","",مبروما ستوكهولم، 16867 بروما، السويد,(+46)(0)10-109 40 00,info.bromma@swedavia.se
BMB,"","","","","","",""
BME,BME,Broome International Airport,"","",جناح 6، 2 ا برودي هال درايف، تكنولوجي، بنتلي أستراليا الغربية 6102، أستراليا,(+ 61) 8 9470 7200,perthadmin@broomeair.com.au
BMI,BMI,Central Illinois Regional Airport,"","",3201 سيرا دي.ار، بلومنغتون، إلينوي 61704، الولايات المتحدة الأمريكية,(+1) 309-663-7383,NA
BMO,BMO,Banmaw Airport,"","",,,
BMU,BMU,Muhammad Salahuddin Airport,"","",,,
BMV,BMV,Buon Ma Thuot Airport,"","",,,
BMW,BMW,Bordj Badji Mokhtar Airport,"","",,,
BMY,BMY,Le Art - Waala Airport,"","",,,
BNA,BNA,Nashville International Airport,"","",طريق المحطة 1 #501، ناشفيل، تينيسي - 37214، الولايات المتحدة الأمريكية,(+1) 615-275-1600,NA
BNC,"","","","","","",""
BND,BND,Bandar Abbas International Airport,"","",,,
BNE,BNE,Brisbane Airport,"","",11 المسار، مطار بريسبان كوينزلاند 4008، أستراليا,(+61) 7 3406 3000,info@bne.com.au
BNI,BNI,Benin Airport,"","",,,
BNK,BNK,Ballina Byron Gateway Airport,"","",,,
BNN,BNN,Brnnysund Airport,"","",,,
BNS,BNS,Barinas Airport,"","",,,
BNX,BNX,Banja Luka International Airport,"","",,,
BNY,BNY,Bellona-anua Airport,"","",,,
BOB,BOB,Bora Bora Airport,"","",جزر ليوارد، بولينيزيا الفرنسية ,(+689) 67 70 14,NA
BOC,"","","","","","",""
BOD,BOD,Bordeaux-mrignac Airport,"","",جادة رينيه كاسان، 33700 بوردو، فرنسا,(+33) 5 56 34 50 50,NA
BOG,BOG,El Dorado International Airport,"","",الطريق السريع 26 # 10309، بوغوتا العاصمة، كولومبيا,(+57) 1 2662000,NA
BOH,BOH,Bournemouth Airport,"","",,,
BOI,BOI,Boise Airport,"","",3201 إيربورت واي # 1000، بويز، أيداهو 83705، الولايات المتحدة الأمريكية,(+1) 208-383-3110,boi@cityofboise.org
BOJ,BOJ,Burgas Airport,"","",بورغاس، بلغاريا ,(+359) 56 870 248,"Todorka.Aladzhova@burgas-airport.bg, Militsa.Penkova@burgas-airport.bg, Vesela.Dimova@burgas-airport.bg"
BOM,BOM,Chhatrapati Shivaji International Airport,"","",طريق ساهار، ساهار، اندهيري إيست، مومباي، ولاية مهاراشترا 400099,022 6685 1010,"corporate@gvk.com, yourcomments@csia.gvk.com"
BON,BON,Flamingo International Airport,"","",كرالينديجك، منطقة الكاريبي الهولندية,(+599) 717 5600,les@flamingoairport.com
BOO,BOO,Bod Airport,"","",أفينور، مطار بودو، بوابة أولاف الخامس 56 - 60، 8004 بودو، النرويج,(+47) 67 03 35 00,Bodo.Driftsentral@avinor.no
BOS,BOS,Logan International Airport,"","",1 هاربورسيدي دي.ار، بوسطن، ماساتشوستس 02128، الولايات المتحدة الأمريكية,(+1) 800-235-6426,NA
BOY,BOY,Bobo Dioulasso Airport,"","",,,
BPE,"","","","","","",""
BPL,AKU,Alashankou Bole Bortala Airport,"","",,,
BPN,BPN,Sultan Aji Muhamad Sulaiman Airport,"","",,,
BPS,BPS,Porto Seguro Airport,"","",,,
BPT,BPT,Jack Brooks Regional Airport,"","",ن الطريق السريع 69 هولندا، هولندا، تكساس 77705، الولايات المتحدة الأمريكية,(+1) 409-719-4900,NA
BPX,BPX,Qamdo Bangda Airport,"","",,,
BQB,BQB,Busselton Regional Airport,"","",,,
BQJ,"","","","","","",""
BQK,BQK,Brunswick Golden Isles Airport,"","",,,
BQL,"","","","","","",""
BQN,BQN,Rafael Hernndez Airport,"","",405 هانغار، أغواديلا، 00604، بورتوريكو,(+1)787-890-6075,NA
BQS,BQS,Ignatyevo Airport,"","",,,
BQT,BQT,Brest Airport,"","",,,
BRA,PBM,Barreiras Airport,"","",,,
BRC,BRC,San Carlos De Bariloche Airport,"","",,,
BRD,BRD,Brainerd Lakes Regional Airport,"","",16384 طريق المطار، برينرد، مينيسوتا 56401، الولايات المتحدة الأمريكية,(+1) 218-825-2166,info@BrainerdAirport.com
BRE,BRE,Bremen Airport,"","",جادة المطار 20، بريمن 28199، ألمانيا,(+49) 421 55950,NA
BRI,BRI,Bari Karol Wojtya Airport,"","",فيالي انزو فيراري، 70128 باليز باري، إيطاليا,(+39) 080 580 0358,ufficioprotocollo@pec.aeroportidipuglia.it
BRL,BRL,Southeast Iowa Regional Airport,"","",2515 شارع سمر، برلنغتون، أيوا 52601، الولايات المتحدة الأمريكية,(+1) 319-754-1414,NA
BRM,BRM,Barquisimeto International Airport,"","",,,
BRN,BRN,Bern Airport,"","",3123 بيلب، سويسرا ,(+43) 31 960 21 11,NA
BRO,BRO,Brownsville-south Padre Island International Airport,"","",700 أميليا إيرهارت دي.ار، براونزفيل، تكساس 78521، الولايات المتحدة الأمريكية,(+1) 956-542-4373,NA
BRQ,BRQ,Brno-tutmany Airport,"","",,,
BRR,BRR,Barra Airport,"","",,,
BRS,BRS,Bristol Airport,"","",مطار بريستول، بريستول، BS48 3DY,(+44) 871 334 4444,enquiries@bristolairport.com
BRU,BRU,Brussels Airport,"","",1930 زافينتيم ، بلجيكا,(+327) 066 06 60,baggageservice@brusselsairlines.com
BRW,BRW,Wiley Post-will Rogers Memorial Airport,"","",بارو، ألاسكا 99723، الولايات المتحدة الأمريكية,(+1) 907-451-2206,NA
BSA,BSA,Bosaso Airport,"","",,,
BSB,BSB,Braslia International Airport,"","",برازيليا - المقاطعة الاتحادية، البرازيل,(+55) 61 3364-9000,"concessaoaeroportosgaleaoconfins@infraero.gov.br, visitaaeroconfins@infraero.gov.br, visitaaerogaleao@infraero.gov.br"
BSC,"","","","","","",""
BSD,YNO,Baoshan Yunduan Airport,"","",,,
BSG,BSG,Bata Airport,"","",,,
BSK,BSK,Biskra Airport,"","",,,
BSL,BSL,Euroairport Basel-mulhouse-freiburg Airport,"","",,,
BSO,BSO,Basco Airport,"","",,,
BSR,BSR,Basrah International Airport,"","",,,
BST,WAG,Bost Airport,"","",,,
BTC,CMB,Batticaloa Airport,"","",,,
BTH,BTH,Hang Nadim Airport,"","",,,
BTI,"","","","","","",""
BTJ,BTJ,Sultan Iskandar Muda International Airport,"","",,,
BTK,"","","","","","",""
BTM,BTM,Bert Mooney Airport,"","",101 طريق المطار، بوتي، مونتانا 59701، الولايات المتحدة الأمريكية,(+1) 406-494-3771,admin@butteairport.com
BTR,BTR,Baton Rouge Metropolitan Airport,"","",9430 جاكي كوكران دي.ار، باتون روج، لوس أنجلوس 70811، الولايات المتحدة الأمريكية,(+1) 225-355-0333,NA
BTS,BTS,Bratislava Airport,"","",إيفانسكا سيستا، 82001 براتيسلافا-روزينوف، سلوفاكيا,(+421) 2 3303 3353,NA
BTT,"","","","","","",""
BTU,BTU,Bintulu Airport,"","",,,
BTV,BTV,Burlington International Airport,"","",طريق المطار 1200، ساوث برلنغتون، فيرمونت 05403، الولايات المتحدة الأمريكية,(+1) 802-863-2874,btvairport@gmail.com
BUA,BUA,Buka Airport,"","",,,
BUC,"","","","","","",""
BUD,BUD,Budapest Ferenc Liszt International Airport,"","",1185 بودابست، هنغاريا,(+36) (1) 296-9696,lostandfound@magh.hu
BUF,BUF,Buffalo Niagara International Airport,"","",شارع 4200 جينيسي ،بوفالو ، نيويورك 14225، الولايات المتحدة الأمريكية,(+1) 716-630-6000,BNIAinfo@nfta.com
BUN,BUN,Gerardo Tobar Lpez Airport,"","",,,
BUQ,BUQ,Joshua Mqabuko Nkomo International Airport,"","",أومغوزا، زيمبابوي,(+263) 9 226 423,NA
BUR,BUR,Bob Hope Airport,"","",الطريق 2627 نورث هوليوود ، بوربانك، كاليفورنيا 91505، الولايات المتحدة الأمريكية,(+1) 818-840-8840,NA
BUS,BUS,Batumi International Airport,"","",,,
BUW,KOE,Betoambari Airport,"","",,,
BUX,"","","","","","",""
BUZ,BUZ,Bushehr Airport,"","",,,
BVA,PAR,Beauvais-till Airport,"","",طريق المطار، 60000 بوفيه، فرنسا,(+33) 892 68 20 66,NA
BVB,BVB,Boa Vista International Airport,"","",براكا سانتوس دومونت، 100 - مطار بوا فيستا - رورايما، 69310006، البرازيل,(+55) 95 3198-0117,NA
BVC,BVC,Rabil Airport,"","",,,
BVE,BVE,Brive-la Roche Airport,"","",,,
BVG,BVG,Berlevg Airport,"","",,,
BVH,"","","","","","",""
BVI,BVI,Birdsville Airport,"","",شارع غراهام، بيردسفيل كوينزلاند 4482، أستراليا,(+61) 7 4746 1202,NA
BWA,BWA,Bhairahawa Airport,"","",,,
BWE,"","","","","","",""
BWI,BWI,Baltimore-washington International Airport,"","",7062 طريق إلم، بالتيمور، ماريلاند 21240، الولايات المتحدة الأمريكية,(+1) 410-859-7111,tsa-contactcenter@dhs.gov
BWK,BWK,Bol Airport,"","",,,
BWN,BWN,Brunei International Airport,"","",بندر سيري بيغاوان BB2513، بروناي,(+673) 233 0142,info.dca@civil-aviation.gov.bn
BWT,BWT,Wynyard Airport,"","",,,
BWX,"","","","","","",""
BXB,"","","","","","",""
BXU,BXU,Bancasi Airport,"","",,,
BYK,ABJ,Bouakc Airport,"","",,,
BYM,"","","","","","",""
BYO,"","","","","","",""
BYP,"","","","","","",""
BZE,BZE,Philip S W Goldson International Airport,"","",طريق المطار الدولي، ليدافيل، بليز,(501) 225-2045,bacc@pgiabelize.com
BZG,BZG,Bydgoszcz Ignacy Jan Paderewski Airport,"","",,,
BZL,VTZ,Barisal Airport,"","",,,
BZN,BZN,Bozeman Yellowstone International Airport,"","",850 طريق جالاتين فيلد، بلغراد، مونتانا 59714، الولايات المتحدة الأمريكية,(+1) 406-388-8321,NA
BZR,"","","","","","",""
BZV,BZV,Maya Maya Airport,"","",برازافيل، الكونغو [الجمهورية] ,NA,NA
CAB,"","","","","","",""
CAC,CAC,Cascavel Airport,"","",,,
CAE,CAE,Columbia Metropolitan Airport,"","",جادة المطار 3250، غرب كولومبيا، ساوث كارولاينا 29170، الولايات المتحدة الأمريكية,(+1) 803-822-5000,d.mann@columbiaairport.com
CAG,CAG,Cagliari Elmas Airport,"","",- كالياري إلماس (س.أ.ج) I-09030 إلماس كالياري، إيطاليا,(+39) (0)70 211211,info@cagliari-airport.com
CAH,CAH,C Mau Airport,"","",,,
CAI,CAI,Cairo International Airport,"","",مصر الجديدة، مصر,(+20) 2 22655000,"cac@cairo-airport.com,hoda.bastawi@cairo-airport.com,yomna.khalifa@cairo-airport.com, EOC@cairo-airport.com"
CAK,CAK,Akron-canton Airport,"","",10 مي إس.إي من إحداثيات المدينة: N40-54.98; W81-26.55 التوقيت:  - 5 (-4DT)  المجال الجوي: فئة سي (07000000) نافيداس: ACO-114.4 228 ° 15.9 إن إم,(+1) 888-434-2359,NA
CAL,CAL,Campbeltown Airport,"","",,,
CAN,CAN,Guangzhou Baiyun International Airport,"","",ريني تاون، هوادو، غوانغتشو، غوانغدونغ، والصين,(+86) 20 3606 6999,NA
CAP,"","","","","","",""
CAW,"","","","","","",""
CAY,CAY,Cayenne - Flix Ebou Airport,"","",ماتوري، غويانا الفرنسية,(+594) 594 29 97 00,NA
CAZ,"","","","","","",""
CBB,CBB,Jorge Wilstermann International Airport,"","",جادة غرال آشا اياكوتشو، كوتشابامبا، بوليفيا ,(+591) (010)4 422 6561,NA
CBG,CBG,Cambridge Airport,"","",,,
CBH,CBH,Bcchar Boudghene Ben Ali Lotfi Airport,"","",,,
CBI,"","","","","","",""
CBO,CBO,Awang Airport,"","",,,
CBQ,CBQ,Margaret Ekpo International Airport,"","",,,
CBR,CBR,Canberra International Airport,"","",,,
CBT,"","","","","","",""
CCC,CCC,Jardines Del Rey Airport,"","",,,
CCF,"","","","","","",""
CCJ,CCJ,Calicut International Airport,"","",مدير المطار، هيئة المطارات الهندية، - كاليكوت الدولي، مكتب بريد مطار كاليكوت، مالابورام ديست-673647 (كيرالا),91-483-2712630,apd_calicut@aai.aero
CCK,PBO,Cocos Keeling Islands Airport,"","",,,
CCM,"","","","","","",""
CCN,WAG,Chakcharan Airport,"","",,,
CCP,CCP,Carriel Sur International Airport,"","",تشيلي ,(+56) 41 273 2000,NA
CCS,CCS,Simn Bolvar International Airport,"","",جادة إنتركومينال ديل أيرببروتو إنترناشونال، ماكيشا 1161، فنزويلا,(+58) 212-3551224,NA
CCU,CCU,Netaji Subhash Chandra Bose International Airport,"","",مدير المطار، هيئة مطارات الهند، - ناتاجي سوباج تشاندرا بوز، كولكاتا - 700052، ولاية ويست بنغال,"91-33-25119977,91-33-2511 9020 (R)",apdkolkata@aai.aero
CCV,CCV,Craig Cove Airport,"","",,,
CDB,CDB,Cold Bay Airport,"","",,,
CDC,CDC,Cedar City Regional Airport,"","",2560 طريق الطيران، سيدار سيتي، يوتا 84721، الولايات المتحدة الأمريكية,(+1) 888-359-8824,barbarab@cedarcity.org
CDG,PAR,Charles De Gaulle Airport,"","",95700 رويسي-فرنسا، فرنسا,(+33) 1 70 36 39 50,NA
CDR,CDR,Chadron Municipal Airport,"","",90 طريق المطار، شادرون، نبراسكا 69337، الولايات المتحدة الأمريكية,(+1) 308-432-5717,receptionist@chadron-nebraska.com
CDT,"","","","","","",""
CDV,CDV,Merle K Mudhole Smith Airport,"","",قرطبة، ألاسكا 99574، الولايات المتحدة الأمريكية,(+1) 907-451-5250,NA
CEB,CEB,Mactan-cebu International Airport,"","",طريق المطار، لابو لابو سيتي، سيبو 6016، الفلبين,(+63) 32 340 2486,NA
CEC,CEC,Del Norte County Airport,"","",كريسينت سيتي، كاليفورنيا 95531، الولايات المتحدة الأمريكية,(+1) 707-464-7288,NA
CED,"","","","","","",""
CEE,"","","","","","",""
CEG,"","","","","","",""
CEI,CEI,Chiang Rai International Airport,"","",404 بان دو، شيانغ راي، تايلاند ,(+66) 53 798 000,NA
CEK,CEK,Chelyabinsk Balandino Airport,"","",,,
CEM,"","","","","","",""
CEN,CEN,Ciudad Obregn International Airport,"","",كاريتيرا سيوداد أوبريغون نافوخوا كم 8.40، 85000 سيوداد أوبريغون، سونورا، المكسيك,(+52) 644 445 0004,NA
CEZ,CEZ,Cortez Municipal Airport,"","",22874 طريق المقاطعة ف، كورتيز، كولورادو 81321، الولايات المتحدة الأمريكية,(+1) 970-565-7458,NA
CFB,"","","","","","",""
CFE,CFE,Clermont-ferrand Auvergne Airport,"","",,,
CFG,"","","","","","",""
CFK,"","","","","","",""
CFN,CFN,Donegal Airport,"","",,,
CFR,CFR,Caen-carpiquet Airport,"","",,,
CFS,CFS,Coffs Harbour Airport,"","",,,
CFU,CFU,Corfu International Airport,"","",كيركيرا 491008، اليونان,NA,NA
CGA,YCK,Craig Seaplane Base,"","",,,
CGB,CGB,Marechal Rondon International Airport,"","",جادة جاو بونس دي أرودا، إس / إن، مطار جارديم ، فارزيا غراندي - ماتو غروسو، 78110900، البرازيل,(+55) 65 3614-2500,NA
CGD,CGD,Changde Airport,"","",,,
CGH,SAO,Congonhas-so Paulo Airport,"","",جادة واشنطن لويس، إس/نو فيلا كونجونهاس، ساو باولو - ساو باولو، 04626911، البرازيل,(+55) 11 5090-9000,NA
CGI,CGI,Cape Girardeau Regional Airport,"","",860 طريق ليمبوغ، سكوت سيتي، ميسوري 63780، الولايات المتحدة الأمريكية,(+1) 573-334-6230,"jrichbourg@cityofcapegirardeau.org, kamos@cityofcapegirardeau.org, cg993@cityofcapegirardeau.org"
CGK,JKT,Soekarno-hatta International Airport,"","",جاكرتا، تانجرانج، بانتن 19120، إندونيسيا,(+62) 21 5505179,ap2_cgk@angkasapura2.co.id
CGM,CGM,Camiguin Airport,"","",,,
CGN,CGN,Cologne Bonn Airport,"","",طريق كينيدي، 51147 كولونيا، ألمانيا,(+49) 2203 404001,NA
CGO,CGO,Xinzheng Airport,"","",,,
CGP,CGP,Shah Amanat International Airport,"","",طريق بوتينغا، جنوب باتينغا، شيتاجونج 4206، بنجلاديش,(+880) 312500941,NA
CGQ,CGQ,Longjia Airport,"","",,,
CGR,CGR,Campo Grande Airport,"","",,,
CGY,CGY,Laguindingan International Airport,"","",طريق وصول المطار، لغيند نغان، الفلبين,(+63) 88 272 3224,NA
